Well_ID,"X, m","Y, m","Depth, m","Porosity, fraction","Permeability, mD","Acoustic Impedance, kg/s-m^2",Rock facies,"Density, g/cm3","Compressible velocity, m/s","Youngs modulus, GPa","Shear velocity, m/s","Shear modulus, GPa"
Well_no_33,2975,5925,3055.37,0.14186,,7231490.953,Sandstone,1.659314567,4608.141985,29.91765544,1759.119889,4.652857008
Well_no_33,2975,5925,3055.87,0.14753,146.8703609,7050717.781,Sandstone,1.997668,3793.9792,29.39877223,1712.911204,5.014622271
Well_no_33,2975,5925,3056.37,0.15667,156.1152792,7066218.618,Sandstone,2.077889088,3006.161879,25.48542059,1742.566251,6.577640605
Well_no_33,2975,5925,3056.87,,,7908074.527,Shale,1.435865181,,,1578.659017,4.195736463
Well_no_33,2975,5925,3057.37,0.06724,,7773552.941,Shale,1.459913279,5245.568313,43.29173567,1546.565362,
Well_no_34,4975,4175,3046.38,0.06125,,7905667.263,Sandy shale,3.067700151,2416.100471,,1637.789365,
Well_no_34,4975,4175,3046.88,0.1221,,7417444.597,Shaly sandstone,,3966.921953,25.73596452,1792.005243,4.875654357
Well_no_34,4975,4175,3047.38,,,7298256.887,Shaly sandstone,1.932784728,4267.859063,24.15626579,1688.630559,3.224725905
Well_no_34,4975,4175,3047.88,0.13518,,7289970.722,Sandstone,,4634.687096,,1783.378795,3.152764415
Well_no_34,4975,4175,3048.38,0.13982,,7320239.809,,,3938.867238,23.18789039,1761.594915,5.910031393
Well_no_34,4975,4175,3048.88,0.0591,,7947624.301,Sandy shale,2.967693035,2805.005929,21.93075585,1474.234235,7.656277207
Well_no_34,4975,4175,3049.38,0.12413,42.76088532,7559561.726,Shaly sandstone,1.991700861,3674.753166,28.38442799,1672.950288,6.105048686
Well_no_34,4975,4175,3049.88,0.13131,,7504575.873,Shaly sandstone,2.012296402,3078.960346,29.87326023,1764.848822,
Well_no_34,4975,4175,3050.38,0.12793,91.22626854,7405890.53,Shaly sandstone,2.021538089,3298.882732,27.95026114,1535.927593,5.795587209
Well_no_34,4975,4175,3050.88,0.13664,,7302232.955,Shaly sandstone,,4667.50589,31.33977327,1607.458598,
Well_no_34,4975,4175,3051.38,0.13867,,6951739.351,Sandstone,1.728469078,,27.72217254,,4.623343022
Well_no_34,4975,4175,3051.88,0.14407,,,Sandstone,2.33924097,3190.634091,,1790.32567,
Well_no_34,4975,4175,3052.38,0.1522,,7171311.845,Sandstone,,,,1631.430361,5.521306986
Well_no_34,4975,4175,3052.88,0.06406,,7827231.044,Sandy shale,,2225.002611,18.10126471,1762.754964,8.946880397
Well_no_34,4975,4175,3053.38,0.13026,,7376355.338,Shaly sandstone,2.078307374,3449.820223,25.77951342,1752.982149,6.090671627
Well_no_34,4975,4175,3053.88,0.13709,,7244941.771,Shaly sandstone,1.966809737,3381.717814,27.14897948,,4.004677373
Well_no_34,4975,4175,3054.38,0.14457,,7202000.825,Shaly sandstone,1.652852814,4069.483332,33.52714187,1461.235295,5.560009321
Well_no_34,4975,4175,3054.88,,,7637694.146,,3.460664915,2106.028297,,,
Well_no_34,4975,4175,3055.38,0.07493,,7709500.408,Sandy shale,3.147643739,2758.850964,15.76730724,1703.499459,9.048929908
Well_no_34,4975,4175,3055.88,0.14037,,7188089.5,Shaly sandstone,1.682707626,4509.626606,30.51633835,1678.317368,5.610267011
Well_no_35,2225,2775,3052.56,0.18535,,6832361.242,Sandstone,1.916385357,3439.958408,27.27909325,,4.620634449
Well_no_35,2225,2775,3053.06,,35.60850663,7690258.151,Shale,1.533876522,,39.2587403,1590.80169,4.674273772
Well_no_35,2225,2775,3053.56,,,7589194.214,Shale,1.501385287,5109.288771,38.62389828,1747.613375,5.613007278
Well_no_35,2225,2775,3054.06,0.0559,,8047811.251,Shale,1.722578907,4399.300243,36.09475278,1686.676615,5.418967228
Well_no_35,2225,2775,3054.56,0.10408,,7479800.102,Shaly sandstone,1.725924745,4163.804931,,1604.051235,5.276411907
Well_no_35,2225,2775,3055.06,0.10698,,7408387.269,Shaly sandstone,2.052716858,3606.539707,30.49562178,1550.370561,5.315808567
Well_no_35,2225,2775,3055.56,0.10996,,7429688.745,Shaly sandstone,2.174908223,3245.135185,27.23250629,1814.510803,5.547251648
Well_no_35,2225,2775,3056.06,0.05977,67.4191775,8105958.524,Shale,1.944316366,4362.495167,32.57746456,1874.07038,
Well_no_35,2225,2775,3056.56,0.05814,,7687329.923,Shale,1.699619296,4601.347061,32.98530588,1658.465027,3.946317703
Well_no_35,2225,2775,3057.06,0.13066,39.10205039,7338885.028,Shaly sandstone,2.192725281,,23.5348308,1514.181454,5.87696052
Well_no_35,2225,2775,3057.56,0.13338,48.83985227,7432148.385,Shaly sandstone,1.668315491,,31.19728376,1844.744578,6.284488567
Well_no_35,2225,2775,3058.06,0.13498,,7373582.104,Sandstone,2.390392376,2910.176554,,1713.388498,8.083293805
Well_no_35,2225,2775,3058.56,0.13687,,7180984.688,Sandstone,2.369661773,3455.366316,20.84776,1815.207094,8.869962224
Well_no_35,2225,2775,3059.06,0.14268,,7465187.387,Sandstone,2.386089613,2804.880881,,1672.132407,7.677831432
Well_no_35,2225,2775,3059.56,0.14106,,7598513.524,Sandstone,2.14018089,3969.865023,25.16044397,1603.661105,7.343290071
Well_no_35,2225,2775,3060.06,0.15778,192.746368,7244760.036,Sandstone,,4091.228608,34.29663828,1522.804939,4.577330517
Well_no_35,2225,2775,3060.56,,119.0651514,7021701.509,Sandstone,,3555.489242,26.30196441,1729.048432,6.164380261
Well_no_35,2225,2775,3061.06,0.15827,,7134505.996,Sandstone,,4791.910324,33.41798602,,3.374495707
Well_no_35,2225,2775,3061.56,0.16423,,6993576.036,Sandstone,1.752021252,4268.380898,35.03882711,1618.506619,4.784665191
Well_no_35,2225,2775,3062.06,0.16474,,7063060.217,Sandstone,1.825129526,3332.238179,25.71327122,1669.902321,4.305387656
Well_no_36,5875,7375,3050.45,0.0762,,7523701.937,Sandy shale,3.440578617,1667.091349,,,10.60707265
Well_no_36,5875,7375,3050.95,0.09719,,7463657.961,Shaly sandstone,,3558.370667,22.3379801,1648.793508,6.469382228
Well_no_36,5875,7375,3051.45,0.06934,,7875639.751,Sandy shale,2.720810723,2898.532573,22.6546953,1759.229788,6.508254483
Well_no_36,5875,7375,3051.95,0.07001,,7826522.942,Sandy shale,2.5748237,3107.471559,24.04881889,1465.516959,7.649392587
Well_no_36,5875,7375,3052.45,0.07322,,7964148.063,Sandy shale,3.296616599,2277.19589,18.3083601,1602.212812,9.772891309
Well_no_36,5875,7375,3052.95,0.15973,,7099964.854,Sandstone,1.758895041,4101.689785,,1718.486718,4.524665111
Well_no_36,5875,7375,3053.45,0.17063,265.7933542,6951659.882,Sandstone,2.256077534,3034.398271,18.71796112,,5.99194756
Well_no_36,5875,7375,3053.95,,,6897242.364,Sandstone,2.199169451,2654.753632,,1716.991648,6.453266734
Well_no_36,5875,7375,3054.45,0.17494,,7141424.876,Sandstone,1.864728454,3957.230768,24.77865111,1760.665313,5.990491357
Well_no_36,5875,7375,3054.95,0.17071,,6928823.629,Sandstone,2.262771819,3176.613875,19.94090569,1854.669094,
Well_no_36,5875,7375,3055.45,0.17074,,7016250.925,Sandstone,,4875.244039,33.25217439,1559.558434,4.76203095
Well_no_36,5875,7375,3055.95,0.16888,,6862886.044,Sandstone,1.595934814,4577.268248,29.93463996,1561.512026,4.614114722
Well_no_36,5875,7375,3056.45,0.16433,206.0593957,6801824.076,Sandstone,1.925927055,2837.019269,24.48744839,1609.361743,5.294976019
Well_no_36,5875,7375,3056.95,0.1718,,6881559.822,Sandstone,1.941974446,3539.136226,24.752657,1674.494257,4.512414204
Well_no_36,5875,7375,3057.45,0.17358,218.3015046,7164875.014,Sandstone,2.130051432,3219.320753,22.15362372,1768.420563,5.816414534
Well_no_36,5875,7375,3057.95,0.17012,297.6075373,,Sandstone,2.091341433,3719.905667,22.70176357,1590.567427,6.224205724
Well_no_36,5875,7375,3058.45,0.17457,,6955416.195,Sandstone,1.835701233,3503.895225,29.7200955,1699.870836,
Well_no_36,5875,7375,3058.95,0.17606,324.270337,7026283.11,Sandstone,1.717328799,4001.95634,29.41968079,1807.001559,4.439888137
Well_no_36,5875,7375,3059.45,0.18027,,6983619.372,Sandstone,,3459.049909,23.71549928,,5.019716541
Well_no_36,5875,7375,3059.95,0.1829,,7072994.675,Sandstone,1.794378094,3981.835696,29.21333769,,5.969819389
Well_no_37,3625,8425,3052.86,0.13391,,7266044.423,Shaly sandstone,1.820777612,4063.489952,,,7.545972025
Well_no_37,3625,8425,3053.36,0.1364,,7405785.339,Shaly sandstone,2.341186965,2482.135642,23.29646045,1752.559165,7.192628245
Well_no_37,3625,8425,3053.86,0.06988,3.084608453,8030930.749,Sandy shale,,,26.32884561,1682.092698,7.417061207
Well_no_37,3625,8425,3054.36,0.06651,,7702310.622,Sandy shale,2.759834403,2373.733786,20.55498148,1537.071289,6.916904538
Well_no_37,3625,8425,3054.86,0.13816,,7345257.07,Shaly sandstone,2.007654678,3499.817086,23.33527804,1697.002715,6.148539478
Well_no_37,3625,8425,3055.36,0.13236,,,,2.219967412,,,1801.845185,7.69282235
Well_no_37,3625,8425,3055.86,0.14556,,7262771.935,Sandstone,2.351867633,,23.01554054,1579.343755,6.513053295
Well_no_37,3625,8425,3056.36,0.14522,168.9641563,7383773.619,,2.184485516,3194.99477,24.7550005,1617.917148,7.039078891
Well_no_37,3625,8425,3056.86,0.15306,92.48855623,7158307.821,Sandstone,1.733805108,4364.012477,33.70424963,1678.099237,4.428840951
Well_no_37,3625,8425,3057.36,0.1515,,7358415.093,Sandstone,2.125109737,3486.48167,29.34373019,1693.364605,6.668047539
Well_no_37,3625,8425,3057.86,0.15875,,7183620.746,Sandstone,,3904.95329,27.4593482,1427.315407,6.32967072
Well_no_37,3625,8425,3058.36,0.15963,,6725319.066,Sandstone,2.300980698,2754.087757,18.3289197,1619.017983,6.390562154
Well_no_37,3625,8425,3058.86,0.06859,10.34601871,7787553.145,,3.087527234,2342.212116,,1688.137532,7.426827958
Well_no_37,3625,8425,3059.36,0.13044,,7282457.731,Shaly sandstone,,,29.62846527,1538.529242,5.014575718
Well_no_37,3625,8425,3059.86,0.13573,,7323220.712,,2.046094403,3259.961906,26.47564455,1516.166315,5.12855092
Well_no_37,3625,8425,3060.36,0.13807,,7254614.918,Shaly sandstone,2.170230033,3194.011485,23.26586652,1782.710986,5.266451229
Well_no_37,3625,8425,3060.86,0.14465,,7433044.345,Sandstone,2.368543059,2972.273619,21.4833653,1680.540739,7.769250321
Well_no_37,3625,8425,3061.36,,,,Sandstone,2.199708784,2833.100693,23.05148001,1717.248006,6.802578818
Well_no_37,3625,8425,3061.86,0.14582,,7237348.403,Sandstone,1.885653075,3740.002002,30.65659906,1674.034993,4.977574393
Well_no_37,3625,8425,3062.36,0.14971,137.5312098,7411433.746,Sandstone,1.690340908,4698.792155,,,4.017162066
Well_no_38,3975,2075,3051.68,0.061,79.97108898,7886585.833,Shale,1.808144162,4294.322618,33.96373869,1761.951871,4.976866871
Well_no_38,3975,2075,3052.18,0.13149,,7362234.759,Shaly sandstone,1.796687937,3748.585427,33.03672171,1722.761638,5.760445234
Well_no_38,3975,2075,3052.68,0.13286,,7389982.108,Shaly sandstone,2.162155646,3585.210581,25.3510105,1607.61662,4.479617775
Well_no_38,3975,2075,3053.18,0.13559,,7407453.186,Shaly sandstone,1.702550186,5037.305638,33.78803239,1726.764514,5.060224395
Well_no_38,3975,2075,3053.68,0.13182,,,Sandstone,1.959715124,3754.021726,26.44977282,1661.571745,6.394028042
Well_no_38,3975,2075,3054.18,0.14642,,7337220.429,Sandstone,1.980480447,3415.024728,28.75393807,1630.618376,6.65708519
Well_no_38,3975,2075,3054.68,0.14735,,7373543.477,Sandstone,2.330772899,2868.849904,24.5637191,1573.760943,
Well_no_38,3975,2075,3055.18,0.15135,,,Sandstone,,4243.496971,28.56242476,1542.429309,5.35226053
Well_no_38,3975,2075,3055.68,0.16105,,6933165.067,Sandstone,,,29.4044563,1852.937131,3.295955408
Well_no_38,3975,2075,3056.18,0.06143,8.975677487,,Shale,1.617307319,4863.056542,38.96943049,1795.250974,2.526120154
Well_no_38,3975,2075,3056.68,0.10314,,7459149.968,Shaly sandstone,1.953892928,3967.6196,27.05356382,1666.361056,4.633321793
Well_no_38,3975,2075,3057.18,0.10216,27.22894161,7578497.788,Shaly sandstone,1.725323653,4529.888731,,1688.019442,4.736336478
Well_no_38,3975,2075,3057.68,0.10808,,7418822.208,Shaly sandstone,2.280996995,3661.052124,23.20323718,1825.317947,6.012054442
Well_no_38,3975,2075,3058.18,0.05045,46.17365074,7904382.976,Shale,,5156.474516,35.82187168,1661.942045,
Well_no_38,3975,2075,3058.68,0.1091,,7855767.639,Shaly sandstone,1.631672489,,38.24408783,1601.446463,5.452500728
Well_no_38,3975,2075,3059.18,0.10953,,7429752.998,Shaly sandstone,2.050618402,,,1665.276359,
Well_no_38,3975,2075,3059.68,0.11311,,7322591.606,Shaly sandstone,2.199808461,,24.70155669,1611.735426,3.853773523
Well_no_38,3975,2075,3060.18,0.12303,,7294600.541,Shaly sandstone,2.142445756,3643.296607,27.26611063,1688.444084,6.684883703
Well_no_38,3975,2075,3060.68,0.12805,,7449374.128,Shaly sandstone,1.868468059,3665.101334,29.32368475,1714.876439,
Well_no_38,3975,2075,3061.18,0.06721,,7727387.14,Shale,1.527869803,4909.065165,40.63464773,1753.835314,5.702685225
Well_no_39,4625,4825,3045.62,0.17384,208.5950876,6856548.333,Sandstone,1.585126972,,,1631.516211,4.467990493
Well_no_39,4625,4825,3046.12,0.17861,,6830952.676,,2.078150129,2945.552083,26.02161403,1559.865174,
Well_no_39,4625,4825,3046.62,0.17578,,6972805.609,Sandstone,1.841222059,3629.847583,26.07718311,1615.205144,
Well_no_39,4625,4825,3047.12,0.18039,,6910668.482,Sandstone,2.280245966,3103.842688,18.28063585,1768.164595,3.879439634
Well_no_39,4625,4825,3047.62,0.18175,,7084922.009,Sandstone,1.691174435,4488.150949,27.78719583,1615.596714,4.706077233
Well_no_39,4625,4825,3048.12,0.18061,,6934654.661,Sandstone,1.507719045,4501.532545,,1657.246576,5.189037834
Well_no_39,4625,4825,3048.62,0.07057,,7844048.93,Sandy shale,,2377.375257,22.33867464,,9.964829041
Well_no_39,4625,4825,3049.12,0.07564,,7560057.434,Sandy shale,3.297995404,2439.615202,18.37612515,1744.902434,9.813221866
Well_no_39,4625,4825,3049.62,,,7627799.974,Shaly sandstone,1.947942393,4082.821331,32.5467033,1889.830475,
Well_no_39,4625,4825,3050.12,0.11387,,7481904.057,Shaly sandstone,1.95433704,3406.325085,30.26443557,1987.794776,5.066879
Well_no_39,4625,4825,3050.62,0.12169,,7012681.365,Shaly sandstone,1.70801615,4535.611758,26.26779301,1595.235334,
Well_no_39,4625,4825,3051.12,0.06688,,7771444.832,Sandy shale,2.675397523,2749.174819,,1662.87787,6.78809698
Well_no_39,4625,4825,3051.62,0.06363,,7688739.011,Sandy shale,2.511179998,2953.258376,26.2876078,1613.307318,6.781192973
Well_no_39,4625,4825,3052.12,0.12678,,7278304.062,Shaly sandstone,,3045.523333,27.11869348,1929.590892,6.600503381
Well_no_39,4625,4825,3052.62,0.1315,,7068213.898,Shaly sandstone,2.088898416,,22.54903982,1598.320301,3.948732437
Well_no_39,4625,4825,3053.12,0.13046,,7453261.789,Shaly sandstone,1.989794514,4019.989933,27.86776332,1738.557553,5.865471236
Well_no_39,4625,4825,3053.62,,,7751187.827,Sandy shale,2.801670586,2509.42203,22.24999,1682.114405,9.038197354
Well_no_39,4625,4825,3054.12,0.07719,,7588676.237,,2.620431294,2921.600184,,1683.448666,5.489524592
Well_no_39,4625,4825,3054.62,0.14854,,7190872.602,Sandstone,1.862487525,4008.896205,28.46223578,1722.37801,4.631354056
Well_no_39,4625,4825,3055.12,0.15144,,6978303.021,Sandstone,,3629.887735,,1542.429785,
Well_no_40,1925,3375,3052.38,0.0636,,7715625.457,,,4638.320747,33.2157044,1690.761614,3.734723272
Well_no_40,1925,3375,3052.88,0.10946,,7546521.834,Shaly sandstone,2.129994449,3253.203847,28.3608934,1693.640455,6.753618057
Well_no_40,1925,3375,3053.38,,,7324163.829,Shaly sandstone,,3156.926486,24.34231148,1585.649281,7.339350021
Well_no_40,1925,3375,3053.88,0.11959,,7358770.867,Shaly sandstone,1.996215941,3558.947993,,1759.157436,4.850260356
Well_no_40,1925,3375,3054.38,0.12386,34.06007178,7367758.497,Shaly sandstone,1.990860021,3068.104986,28.15002695,1794.591523,6.346418972
Well_no_40,1925,3375,3054.88,0.12725,,7040095.247,Shaly sandstone,,3245.012162,25.72238042,1725.868926,
Well_no_40,1925,3375,3055.38,,,8105302.511,Shale,1.659868105,4554.42139,38.65344975,1737.60589,5.80096999
Well_no_40,1925,3375,3055.88,0.05909,,7954728.553,Shale,1.738155678,4857.286927,36.01520706,1461.485208,4.237061323
Well_no_40,1925,3375,3056.38,0.13628,88.83698896,7297034.712,Shaly sandstone,2.075801559,3535.555531,26.64746569,1684.323238,
Well_no_40,1925,3375,3056.88,,,7309047.903,Shaly sandstone,1.711438678,4173.823449,28.16694212,1749.406233,6.31778204
Well_no_40,1925,3375,3057.38,0.14126,,7362981.504,Sandstone,1.633832288,4480.229972,,1752.545384,4.770516269
Well_no_40,1925,3375,3057.88,0.14341,,7189482.675,,1.688208073,3986.078099,33.53495962,1728.056204,5.784945269
Well_no_40,1925,3375,3058.38,0.14689,169.4631081,7344149.908,Sandstone,1.813420586,3647.873907,29.82554607,1676.224651,
Well_no_40,1925,3375,3058.88,0.14616,,7023111.283,,2.196760457,3262.821579,21.54790379,1799.295919,5.718210579
Well_no_40,1925,3375,3059.38,,,7516124.715,,2.362562714,3073.232127,23.77072523,,7.556573459
Well_no_40,1925,3375,3059.88,0.15301,,7161861.907,Sandstone,,3581.555568,24.6547254,1620.504122,6.246898434
Well_no_40,1925,3375,3060.38,0.16143,,7107456.469,Sandstone,2.149218974,3392.780378,20.85588771,1688.017462,5.83723479
Well_no_40,1925,3375,3060.88,0.16245,,7262668.516,Sandstone,2.167107514,3420.453707,24.26905089,1714.376282,6.320775359
Well_no_40,1925,3375,3061.38,0.1647,,7194779.439,Sandstone,2.239906566,3638.230487,18.42070934,,8.298587834
Well_no_40,1925,3375,3061.88,,,7018786.251,Sandstone,2.061537287,3826.326961,26.5244326,,
Well_no_41,6225,8325,3053.55,0.1841,,,Sandstone,2.097897227,3411.283935,27.05533728,1611.563761,7.295934592
Well_no_41,6225,8325,3054.05,0.1803,,6964473.062,Sandstone,2.306759796,3095.55948,21.78870952,1720.06971,7.018960984
Well_no_41,6225,8325,3054.55,0.06508,,7904007.119,Sandy shale,2.829429739,2966.83294,22.59611523,1537.30288,6.446304991
Well_no_41,6225,8325,3055.05,0.10583,,7505374.169,Shaly sandstone,2.072289973,3290.669245,26.08475312,1811.512465,5.606112439
Well_no_41,6225,8325,3055.55,0.07351,,7880478.537,,3.143090518,,,1732.846496,10.91672482
Well_no_41,6225,8325,3056.05,0.07883,,,Sandy shale,3.419896615,2004.608724,18.94198428,1941.904027,8.460282948
Well_no_41,6225,8325,3056.55,0.14161,69.76672137,7317811.432,Shaly sandstone,1.72521263,3996.158307,29.19751218,1535.704685,4.40431909
Well_no_41,6225,8325,3057.05,0.14011,,7460074.927,Shaly sandstone,2.222242442,3432.02339,23.86375743,1755.998466,6.609150058
Well_no_41,6225,8325,3057.55,0.15178,,7318268.494,Sandstone,2.053532647,3275.252429,25.69361914,1573.360976,4.799345987
Well_no_41,6225,8325,3058.05,0.15511,,7298343.945,Sandstone,1.79649998,3770.584212,,1799.345752,4.62552994
Well_no_41,6225,8325,3058.55,0.15447,,7164395.3,Sandstone,,3790.08928,,1817.115625,2.822938276
Well_no_41,6225,8325,3059.05,0.14367,122.5757611,7023215.626,Sandstone,,3309.919638,23.44307112,1576.832886,7.354216495
Well_no_41,6225,8325,3059.55,0.14834,,7393418.335,Sandstone,2.343875059,3206.296563,24.60831644,1553.80019,6.598455086
Well_no_41,6225,8325,3060.05,,,7294809.924,Sandstone,2.095434944,3260.868632,26.84930478,1732.898511,
Well_no_41,6225,8325,3060.55,0.15653,,7005152.27,Sandstone,1.924663951,3281.592189,25.87461122,1584.981228,6.024183402
Well_no_41,6225,8325,3061.05,0.07155,,7868910.435,Sandy shale,2.604622707,3101.277047,21.49594734,1807.120517,
Well_no_41,6225,8325,3061.55,,,7855952.94,Sandy shale,2.825490666,2979.505755,,1535.488535,7.451852877
Well_no_41,6225,8325,3062.05,0.12541,,7206644.574,Shaly sandstone,1.786864546,4177.717445,28.68684451,1732.424824,6.037907277
Well_no_41,6225,8325,3062.55,0.12965,,7322848.437,Sandstone,2.356467287,3502.379015,24.62497134,,
Well_no_41,6225,8325,3063.05,0.13402,,7464438.334,Sandstone,1.783101886,4342.762886,33.02195075,1691.567085,5.12539256
Well_no_42,3325,7375,3050.08,0.1193,,7462202.34,Shaly sandstone,2.242847116,3326.60286,25.96049625,1821.224897,
Well_no_42,3325,7375,3050.58,0.11839,,7311626.315,Shaly sandstone,2.034364386,,28.0056852,1812.025127,
Well_no_42,3325,7375,3051.08,0.12333,,7305903.791,,1.939097126,3560.398983,26.66273201,1566.041241,
Well_no_42,3325,7375,3051.58,0.12311,,7252803.181,Shaly sandstone,1.687758615,4184.34947,29.28199982,1725.465486,4.273752603
Well_no_42,3325,7375,3052.08,0.1366,,7296952.388,Shaly sandstone,1.950018888,3665.988474,28.65361361,1736.465897,5.885115776
Well_no_42,3325,7375,3052.58,0.0634,,8203572.328,Shale,,4707.780405,35.66733226,1575.075503,5.021655976
Well_no_42,3325,7375,3053.08,0.13379,,7276179.533,Shaly sandstone,2.120864674,3382.019678,26.18284024,,5.783984061
Well_no_42,3325,7375,3053.58,0.13618,,7104838.307,Sandstone,2.483445147,2579.791747,19.40942896,1607.210971,6.581185069
Well_no_42,3325,7375,3054.08,0.1335,,7236628.201,Sandstone,,4317.410763,29.61053639,1401.426206,4.75483763
Well_no_42,3325,7375,3054.58,0.14821,77.66017118,7199170.253,Sandstone,2.4299684,2584.752937,17.47291831,1831.082243,
Well_no_42,3325,7375,3055.08,0.14725,,7031793.914,Sandstone,1.729124291,,28.72410525,1532.970925,5.466585496
Well_no_42,3325,7375,3055.58,0.15416,,7290755.968,Sandstone,,4424.974418,29.53712227,1684.527684,
Well_no_42,3325,7375,3056.08,0.1587,109.7425689,7133516.961,Sandstone,,3722.161522,25.23931233,1710.459558,7.119361019
Well_no_42,3325,7375,3056.58,0.16299,,,Sandstone,1.621411906,4327.274615,28.26868285,1623.113769,4.313887106
Well_no_42,3325,7375,3057.08,0.1613,,7131458.447,Sandstone,2.106691733,3243.332008,21.07956715,1849.958026,4.793122495
Well_no_42,3325,7375,3057.58,0.15973,,6886446.531,Sandstone,2.243643976,3262.451907,,1729.608544,4.818809845
Well_no_42,3325,7375,3058.08,0.1632,,6952752.247,Sandstone,,3985.648498,29.46245303,1879.885482,4.245002364
Well_no_42,3325,7375,3058.58,0.06503,62.70390009,7767267.115,Shale,1.464007267,5527.7596,,1577.815945,2.899893095
Well_no_42,3325,7375,3059.08,0.06534,,7702241.427,Shale,,4625.615887,,,6.863203391
Well_no_42,3325,7375,3059.58,0.10418,,7458903.807,Shaly sandstone,2.153487878,3684.754254,27.44924645,1678.418767,6.096055176
Well_no_43,3775,9425,3054.98,0.15642,,7082099.831,Sandstone,2.413643419,2870.909591,22.00929264,1682.155459,6.68680755
Well_no_43,3775,9425,3055.48,0.15759,,7248779.858,Sandstone,1.724537858,4565.004676,31.56063847,1482.213036,5.414168976
Well_no_43,3775,9425,3055.98,0.15955,,6974530.327,Sandstone,,3029.856577,20.55096468,1676.593975,7.012276546
Well_no_43,3775,9425,3056.48,,114.9919161,6980715.03,Sandstone,,,30.21512797,1791.878434,2.894418772
Well_no_43,3775,9425,3056.98,0.16017,,6830128.307,Sandstone,1.772411585,3958.041657,27.69958693,1723.629791,
Well_no_43,3775,9425,3057.48,0.16168,,6868167.469,Sandstone,2.297065011,3475.167702,22.02737645,1717.265513,5.435804659
Well_no_43,3775,9425,3057.98,,,6946537.936,Sandstone,2.1608431,,24.19695079,1624.209235,
Well_no_43,3775,9425,3058.48,0.17197,291.3680667,,Sandstone,,3610.944559,25.73345655,1621.547424,6.524844062
Well_no_43,3775,9425,3058.98,0.17248,,6950358.273,Sandstone,1.492116376,4594.720872,,1454.264862,4.876966749
Well_no_43,3775,9425,3059.48,0.17413,240.3609134,7004362.554,Sandstone,1.979448442,3650.745696,20.81055327,,5.428410865
Well_no_43,3775,9425,3059.98,0.17618,,6799495.691,Sandstone,1.665571848,4133.911058,28.74707938,1833.226005,3.318520506
Well_no_43,3775,9425,3060.48,0.17905,,6894064.698,Sandstone,,4169.584334,27.90850428,1548.115245,5.662165908
Well_no_43,3775,9425,3060.98,,,6827991.518,Sandstone,,3235.679022,23.61288631,1737.002538,6.83526117
Well_no_43,3775,9425,3061.48,0.18758,,6778137.863,,2.058661199,3434.833807,19.32802854,1600.528091,6.912959406
Well_no_43,3775,9425,3061.98,0.06669,,7818845.509,Sandy shale,3.309467108,,19.93859026,1559.535844,9.553448279
Well_no_43,3775,9425,3062.48,0.0648,,7997894.19,Sandy shale,2.817983716,3352.129577,18.86298157,1708.899793,7.228083445
Well_no_43,3775,9425,3062.98,0.11773,,7560904.786,Shaly sandstone,1.692870469,4001.980042,,1636.69399,3.942330893
Well_no_43,3775,9425,3063.48,0.12028,,7450972.705,Shaly sandstone,1.680595529,4238.982566,32.89718019,,5.331453648
Well_no_43,3775,9425,3063.98,0.07752,,7794708.736,,2.762950572,2837.896727,19.09023824,1603.074278,5.9140839
Well_no_43,3775,9425,3064.48,0.07731,,,,2.548465145,2828.435134,22.52936921,1749.941139,7.481787538
Well_no_44,5325,5975,3046.21,0.17021,,7363229.304,Sandstone,1.652246643,4258.852901,31.25267839,1686.073982,4.709109891
Well_no_44,5325,5975,3046.71,0.16956,,,Sandstone,,3640.876143,27.01055901,1643.119258,4.74258509
Well_no_44,5325,5975,3047.21,0.17127,,6995473.156,Sandstone,,3167.326947,,1573.492934,7.008481532
Well_no_44,5325,5975,3047.71,0.17775,,7196660.198,,2.077071823,3508.158133,26.26046449,1662.553237,
Well_no_44,5325,5975,3048.21,0.17954,,7031270.577,Sandstone,2.321691549,3381.410245,22.20585334,1665.949288,6.13025782
Well_no_44,5325,5975,3048.71,0.069,11.25004577,7681797.509,Sandy shale,3.148568885,3166.546816,19.28245312,1955.8854,9.049752886
Well_no_44,5325,5975,3049.21,0.12431,,7305039.138,,2.307779629,2655.91304,,1782.974323,8.395570843
Well_no_44,5325,5975,3049.71,0.1281,,7451130.258,,2.275385247,3043.828396,24.33653032,1576.608236,4.898927214
Well_no_44,5325,5975,3050.21,0.13288,,7195167.885,Sandstone,1.954980898,,24.84688736,,5.858946903
Well_no_44,5325,5975,3050.71,0.13705,98.47210234,,Sandstone,1.511949314,5426.592196,45.09339618,1602.81608,4.462605268
Well_no_44,5325,5975,3051.21,0.14192,,7439851.432,Sandstone,,4703.274357,,1819.967089,
Well_no_44,5325,5975,3051.71,0.07309,80.07258596,7625973.906,Sandy shale,2.938258889,2568.382538,17.22172706,1709.623456,10.00307062
Well_no_44,5325,5975,3052.21,0.13471,,7076874.753,Shaly sandstone,1.693515649,4699.142175,34.57139023,1685.72363,4.064894306
Well_no_44,5325,5975,3052.71,,,6979325.573,Sandstone,2.258214279,3092.594661,19.24053921,1782.000118,5.478537425
Well_no_44,5325,5975,3053.21,0.13664,,7288705.541,Sandstone,,4039.912042,28.09984614,,6.920571468
